split,date,pc1,pc2,pc3,pca_regime,z1,z2,z3,ae_regime
train,2010-09-05,-17.143856,-4.889143,-22.04769,1,12.917765,2.5452473,15.006943,1
train,2010-09-12,-17.041378,-5.0089865,-22.031235,1,13.026566,2.8715527,14.960243,1
train,2010-09-19,-16.973331,-5.1130304,-21.947714,1,12.723657,3.564302,14.379577,1
train,2010-09-26,-16.878864,-5.2349787,-21.879879,1,12.889438,3.568756,14.495371,1
train,2010-10-03,-16.808819,-5.276943,-21.693562,1,12.42557,4.1183286,13.869611,1
train,2010-10-10,-16.72486,-5.3196087,-21.530376,1,12.632983,4.183009,13.894416,1
train,2010-10-17,-16.61241,-5.4335203,-21.550995,1,12.041158,5.0899177,12.883944,1
train,2010-10-24,-16.506638,-5.565788,-21.493198,1,12.1306505,5.085989,13.077014,1
train,2010-10-31,-16.348944,-5.7442713,-21.514729,1,12.03925,5.48571,12.618752,1
train,2010-11-07,-16.099201,-6.0396957,-21.667492,1,11.731945,5.616878,12.539206,1
train,2010-11-14,-15.960834,-6.222534,-21.611387,1,11.273257,6.4444394,11.655866,1
train,2010-11-21,-15.697517,-6.53266,-21.804302,1,11.387313,6.2053323,12.227624,1
train,2010-11-28,-15.470834,-6.8047833,-21.882305,1,11.239286,6.8041024,11.695694,1
train,2010-12-05,-15.261956,-7.094775,-22.02262,1,11.3128,6.879486,11.847343,1
train,2010-12-12,-15.041906,-7.3470635,-22.076492,1,11.066819,7.3144655,11.4264965,1
train,2010-12-19,-14.852375,-7.567627,-22.101398,1,11.017326,7.2440825,11.710371,1
train,2010-12-26,-14.603403,-7.8323803,-22.221012,1,10.979992,7.6451807,11.299629,1
train,2011-01-02,-14.4236,-7.9687796,-21.817303,1,10.520002,7.640991,10.864427,1
train,2011-01-09,-14.325426,-8.02757,-21.213001,1,10.204624,7.8263545,10.039849,1
train,2011-01-16,-14.157388,-8.12027,-20.749332,1,9.7327,7.9428782,9.500116,1
train,2011-01-23,-14.030578,-8.169159,-20.159521,1,9.366886,8.061399,8.684471,1
train,2011-01-30,-13.906327,-8.232339,-19.616205,1,9.013772,7.9988513,8.04853,1
train,2011-02-06,-13.778924,-8.265038,-19.070465,1,8.858682,8.158384,7.2481375,1
train,2011-02-13,-13.581853,-8.357001,-18.663504,1,8.36442,8.122499,6.620086,1
train,2011-02-20,-13.412488,-8.4615755,-18.304504,1,8.253538,7.9198422,6.2203746,1
train,2011-02-27,-13.2356615,-8.591003,-17.934425,1,7.972182,7.785218,5.636833,1
train,2011-03-06,-13.115152,-8.646811,-17.51323,1,7.9656806,7.882914,4.8937073,1
train,2011-03-13,-12.997125,-8.73116,-17.09418,1,7.6744585,7.9087987,4.0922384,1
train,2011-03-20,-12.888565,-8.7596855,-16.553087,1,7.455078,7.5956798,3.6717944,1
train,2011-03-27,-12.765449,-8.759108,-16.067154,1,7.6022897,7.682152,2.4692616,3
train,2011-04-03,-12.724416,-8.724764,-15.623171,1,7.2493105,7.465574,2.2648425,3
train,2011-04-10,-12.712171,-8.670243,-15.158881,1,7.0621657,7.622217,1.5160571,3
train,2011-04-17,-12.676465,-8.572585,-14.653429,1,7.073021,7.47244,1.2321488,3
train,2011-04-24,-12.6440735,-8.48556,-14.197428,1,6.771655,7.3296337,0.7293017,3
train,2011-05-01,-12.609298,-8.401233,-13.750532,1,6.5772705,7.2330985,0.6419382,3
train,2011-05-08,-12.594541,-8.2572365,-13.218216,1,6.491112,7.0917535,0.30791774,3
train,2011-05-15,-12.528994,-8.171533,-12.727705,1,6.3603516,6.844755,0.08239539,3
train,2011-05-22,-12.567538,-7.9930696,-12.161766,1,6.1666155,6.7416,-0.31721845,3
train,2011-05-29,-12.588965,-7.8349333,-11.637831,1,5.985134,6.7140913,-0.8178518,3
train,2011-06-05,-12.6158,-7.6387615,-11.035675,1,5.7183394,6.504114,-1.1378595,3
train,2011-06-12,-12.691346,-7.436926,-10.443115,1,5.544498,6.397282,-1.4477272,3
train,2011-06-19,-12.790807,-7.212325,-9.846477,1,5.586128,6.24047,-1.9492615,3
train,2011-06-26,-12.890458,-6.9646883,-9.239695,1,5.6519575,5.95193,-1.9342966,3
train,2011-07-03,-12.891981,-6.890045,-9.06558,1,5.6906495,6.172461,-2.2426255,3
train,2011-07-10,-12.881027,-6.8387394,-8.891356,1,5.559781,6.068941,-2.3928823,3
train,2011-07-17,-12.920581,-6.794161,-8.642637,1,5.5420074,5.979478,-2.4675756,3
train,2011-07-24,-12.924418,-6.776294,-8.47884,1,5.698208,6.120534,-2.6685138,3
train,2011-07-31,-12.951733,-6.7325106,-8.239842,1,5.575112,5.9825068,-2.6600206,3
train,2011-08-07,-13.040732,-6.6502705,-7.8827558,1,5.7355084,5.9525433,-2.8907225,3
train,2011-08-14,-13.172791,-6.4940243,-7.57921,1,5.9628444,5.92628,-2.6146939,3
train,2011-08-21,-13.352595,-6.2865534,-7.0138745,1,5.9873705,5.774675,-2.8185737,3
train,2011-08-28,-13.482377,-6.0913787,-6.5637813,1,6.192377,5.709791,-2.891585,3
train,2011-09-04,-13.620616,-5.9170475,-6.024159,1,6.2134957,5.6882415,-3.1771364,3
train,2011-09-11,-13.7653885,-5.75117,-5.5269656,1,6.42545,5.4650097,-3.4571183,3
train,2011-09-18,-13.8386545,-5.635876,-5.254052,1,6.7264757,5.568067,-3.4560406,3
train,2011-09-25,-13.990422,-5.472517,-4.761602,1,6.6266427,5.362351,-3.5132015,3
train,2011-10-02,-14.154754,-5.283968,-4.3588514,1,6.980339,5.5022945,-3.8403466,3
train,2011-10-09,-14.314271,-5.0955906,-3.961665,1,7.049534,5.3384132,-3.8266647,3
train,2011-10-16,-14.465204,-4.929528,-3.599497,1,7.078922,5.392936,-4.00598,3
train,2011-10-23,-14.600304,-4.779491,-3.1745138,1,7.442275,5.5609994,-4.2060337,3
train,2011-10-30,-14.774584,-4.630521,-2.7586198,1,7.467264,5.27423,-4.340836,3
train,2011-11-06,-14.945254,-4.539855,-2.3307679,1,7.626484,5.185901,-4.6954885,3
train,2011-11-13,-15.076959,-4.450788,-1.9780812,1,7.7677975,5.139055,-4.2818894,3
train,2011-11-20,-15.214133,-4.3433967,-1.6443076,1,7.5979834,4.9247084,-4.328081,3
train,2011-11-27,-15.366384,-4.204375,-1.3015532,1,7.8061304,4.93547,-4.5224423,3
train,2011-12-04,-15.509962,-4.08906,-1.0886917,1,7.822426,4.812937,-4.6346574,3
train,2011-12-11,-15.642303,-4.018836,-0.8325219,1,7.8593516,4.944156,-4.8617954,3
train,2011-12-18,-15.751992,-3.953618,-0.5659275,1,7.9644685,5.1837244,-5.358191,3
train,2011-12-25,-15.91236,-3.8674293,-0.33871058,1,7.723515,5.1660867,-5.509752,3
train,2012-01-01,-16.103355,-3.7283673,-0.12048748,1,8.021305,5.2531037,-5.8698025,3
train,2012-01-08,-16.236683,-3.656158,0.036397904,1,8.238763,5.2950287,-5.996693,3
train,2012-01-15,-16.325619,-3.5901968,0.1549795,1,7.7705483,5.142418,-5.600077,3
train,2012-01-22,-16.45665,-3.4954524,0.32558334,1,7.9966183,5.3165536,-6.379338,3
train,2012-01-29,-16.549469,-3.472136,0.41553977,1,8.075046,5.2585855,-6.17515,3
train,2012-02-05,-16.538147,-3.5541124,0.40373805,1,7.7263083,5.4787617,-6.5387535,3
train,2012-02-12,-16.511621,-3.6425693,0.4615536,1,7.7540975,5.8087807,-6.72523,3
train,2012-02-19,-16.414196,-3.8096974,0.3109702,1,7.6436853,5.7986116,-6.780592,3
train,2012-02-26,-16.387655,-3.9317708,0.2621992,1,7.6085773,5.695103,-6.5296297,3
train,2012-03-04,-16.312618,-4.0635195,0.13180986,1,7.7894726,5.904116,-6.8582683,3
train,2012-03-11,-16.258093,-4.1928697,-0.015505195,1,7.262652,5.6782627,-6.684684,3
train,2012-03-18,-16.250668,-4.254148,-0.07304326,1,7.508407,5.9047136,-6.953764,3
train,2012-03-25,-16.146437,-4.4228716,-0.33340016,1,7.4433737,5.9722385,-6.990835,3
train,2012-04-01,-16.089544,-4.559734,-0.5094162,1,7.067982,6.0290146,-6.9559484,3
train,2012-04-08,-16.015862,-4.685138,-0.63014317,1,6.9170227,6.047891,-7.0415564,3
train,2012-04-15,-15.930229,-4.802153,-0.7545427,1,7.0103936,6.3043046,-7.346219,3
train,2012-04-22,-15.841657,-4.917668,-0.97679853,1,6.8070993,6.2443957,-7.170485,3
train,2012-04-29,-15.732706,-4.996887,-1.1599437,1,6.9915433,6.5131726,-7.6943398,3
train,2012-05-06,-15.559028,-5.140524,-1.4677739,1,6.5975037,6.6401196,-7.782889,3
train,2012-05-13,-15.438047,-5.239292,-1.7393206,1,6.6206226,6.6702046,-7.8401074,3
train,2012-05-20,-15.331243,-5.3626614,-1.89208,1,6.554219,6.82011,-7.878378,3
train,2012-05-27,-15.198466,-5.5020933,-2.1092203,1,6.453325,6.901156,-7.9547896,3
train,2012-06-03,-15.120037,-5.543315,-2.0977688,1,6.395898,6.750957,-7.8376102,3
train,2012-06-10,-15.038327,-5.59404,-2.1912792,1,6.516076,6.9456644,-8.056025,3
train,2012-06-17,-14.941739,-5.691947,-2.3288398,1,6.439021,6.912496,-7.926367,3
train,2012-06-24,-14.86209,-5.7563777,-2.3730767,1,6.3848114,6.845738,-8.025444,3
train,2012-07-01,-14.812431,-5.833783,-2.3852596,1,6.4167376,7.0943055,-8.189454,3
train,2012-07-08,-14.782614,-5.8525853,-2.4410338,1,6.316073,7.0430274,-8.145766,3
train,2012-07-15,-14.746869,-5.847324,-2.585935,1,6.2601566,7.1579776,-8.276721,3
train,2012-07-22,-14.7101755,-5.8204145,-2.720219,1,6.386565,7.232659,-8.298717,3
train,2012-07-29,-14.680034,-5.7817526,-2.8476295,1,6.3319516,7.339839,-8.379602,3
train,2012-08-05,-14.673757,-5.721773,-2.9600325,1,6.3679686,7.3095903,-8.519808,3
train,2012-08-12,-14.646323,-5.686517,-3.1399562,1,6.2283287,7.515559,-8.5240135,3
train,2012-08-19,-14.65303,-5.6247435,-3.3670702,1,6.2731175,7.564736,-8.687068,3
train,2012-08-26,-14.656512,-5.556407,-3.5846612,1,6.340578,7.589811,-8.608497,3
train,2012-09-02,-14.653312,-5.492204,-3.8311322,1,6.112995,7.4927797,-8.436907,3
train,2012-09-09,-14.636637,-5.449654,-4.072287,1,6.150933,7.6245675,-8.433776,3
train,2012-09-16,-14.658172,-5.434245,-4.255988,1,6.073214,7.6674886,-8.567091,3
train,2012-09-23,-14.621005,-5.4524055,-4.5032687,1,5.905645,7.666264,-8.454342,3
train,2012-09-30,-14.616768,-5.4309983,-4.6814394,1,5.8907,7.8652167,-8.731289,3
train,2012-10-07,-14.608281,-5.419469,-4.933968,1,5.7367735,7.9414077,-8.6478195,3
train,2012-10-14,-14.598761,-5.4273987,-5.261164,1,5.621442,8.074793,-8.801695,3
train,2012-10-21,-14.624158,-5.424833,-5.545717,1,5.577603,8.186079,-8.811643,3
train,2012-10-28,-14.644599,-5.3943243,-5.803789,1,5.4965706,8.239994,-8.711804,3
train,2012-11-04,-14.64716,-5.3920584,-6.139586,1,5.3889728,8.294622,-8.978625,3
train,2012-11-11,-14.661771,-5.4058285,-6.4156146,1,5.334083,8.292161,-8.66,3
train,2012-11-18,-14.659374,-5.413497,-6.6652207,1,5.3298182,8.473361,-8.94881,3
train,2012-11-25,-14.70238,-5.3936434,-6.8520255,1,5.340831,8.528968,-8.859692,3
train,2012-12-02,-14.668136,-5.441409,-7.141378,1,5.2056503,8.675445,-9.081514,3
train,2012-12-09,-14.667018,-5.453516,-7.338247,1,5.309329,8.715789,-8.962172,3
train,2012-12-16,-14.682664,-5.4487543,-7.4403033,1,5.300532,8.866311,-9.103891,3
train,2012-12-23,-14.697827,-5.4404583,-7.5243945,1,5.079835,8.78053,-8.98736,3
train,2012-12-30,-14.682982,-5.416072,-7.551873,1,5.229816,9.020014,-9.275209,3
train,2013-01-06,-14.706419,-5.3802195,-7.57908,1,5.1932573,9.0083,-9.127971,3
train,2013-01-13,-14.739328,-5.3598766,-7.564924,1,5.1284094,9.036703,-9.22339,3
train,2013-01-20,-14.764686,-5.341852,-7.506881,1,5.1759644,8.823954,-9.030474,3
train,2013-01-27,-14.780873,-5.3229895,-7.434406,1,5.2355237,8.897883,-9.052586,3
train,2013-02-03,-14.796952,-5.309652,-7.3956184,1,5.196027,8.836849,-8.95643,3
train,2013-02-10,-14.842597,-5.27974,-7.3093452,1,5.122607,8.892786,-9.166267,3
train,2013-02-17,-14.893181,-5.2277,-7.1513896,1,5.2054267,8.767919,-8.912578,3
train,2013-02-24,-14.938271,-5.178437,-7.00428,1,5.23075,8.844279,-9.0251665,3
train,2013-03-03,-15.000364,-5.1342955,-6.850449,1,5.115043,8.729198,-8.93367,3
train,2013-03-10,-15.063283,-5.0734854,-6.686633,1,5.179566,8.859007,-9.022086,3
train,2013-03-17,-15.123403,-4.9941483,-6.509577,1,5.225366,8.794994,-9.104016,3
train,2013-03-24,-15.221383,-4.9184833,-6.3219953,1,5.199437,8.772992,-8.990566,3
train,2013-03-31,-15.260264,-4.881482,-6.157165,1,5.11405,8.621992,-9.009555,3
train,2013-04-07,-15.344739,-4.817136,-5.930775,1,5.266618,8.506115,-8.703645,3
train,2013-04-14,-15.450009,-4.7529984,-5.7345014,1,5.122917,8.382333,-8.609832,3
train,2013-04-21,-15.5633955,-4.694598,-5.478564,1,4.934516,8.210827,-8.398627,3
train,2013-04-28,-15.6855345,-4.6476116,-5.3026047,1,4.99441,8.306998,-8.694225,3
train,2013-05-05,-15.826549,-4.592198,-5.097892,1,4.9107842,8.134829,-8.326792,3
train,2013-05-12,-15.93216,-4.5594196,-4.903175,1,4.8550506,8.055522,-8.509704,3
train,2013-05-19,-15.985585,-4.618616,-4.8609486,1,4.816996,8.144539,-8.459072,3
train,2013-05-26,-16.054932,-4.630557,-4.755525,1,4.9026165,8.081908,-8.354693,3
train,2013-06-02,-16.157028,-4.6069107,-4.647486,1,4.8961635,7.957009,-8.384202,3
train,2013-06-09,-16.255795,-4.5721827,-4.5495276,1,4.804908,7.9271836,-8.030472,3
train,2013-06-16,-16.313347,-4.5802855,-4.59417,1,4.659085,7.808494,-7.986386,3
train,2013-06-23,-16.39401,-4.547936,-4.5711074,1,4.6573815,7.8248878,-8.059521,3
train,2013-06-30,-16.432306,-4.501875,-4.6188717,1,4.6955633,7.8273196,-7.836192,3
train,2013-07-07,-16.448439,-4.4353476,-4.6123385,1,4.6723204,7.8866124,-7.9698944,3
train,2013-07-14,-16.460539,-4.387307,-4.6525064,1,4.8555927,7.794435,-7.7241006,3
train,2013-07-21,-16.429028,-4.384511,-4.7625303,1,4.6414285,7.725631,-7.7260323,3
train,2013-07-28,-16.395395,-4.38694,-4.8808026,1,4.5686007,7.6794195,-7.652812,3
train,2013-08-04,-16.350185,-4.4017572,-4.9994392,1,4.6108,7.804284,-7.71676,3
train,2013-08-11,-16.303331,-4.4128094,-5.1292195,1,4.5386915,7.6485047,-7.475119,3
train,2013-08-18,-16.292925,-4.4075737,-5.246921,1,4.687514,7.7116013,-7.6973543,3
train,2013-08-25,-16.253542,-4.388509,-5.388337,1,4.4886336,7.712071,-7.4020586,3
train,2013-09-01,-16.206745,-4.3461676,-5.5087943,1,4.2317247,7.6474032,-7.4045568,3
train,2013-09-08,-16.175016,-4.2793994,-5.615102,1,4.2524204,7.571087,-7.3578243,3
train,2013-09-15,-16.112705,-4.2013335,-5.7163863,1,4.24436,7.5097184,-6.889381,3
train,2013-09-22,-16.044405,-4.158998,-5.8732543,1,4.227777,7.361803,-6.8386636,3
train,2013-09-29,-15.987443,-4.1127644,-6.003211,1,4.218502,7.2116117,-6.626,3
train,2013-10-06,-15.877574,-4.098123,-6.1608214,1,4.3152723,7.104522,-6.42596,3
train,2013-10-13,-15.788077,-4.0552387,-6.226707,1,4.2772985,7.128646,-6.475548,3
train,2013-10-20,-15.665303,-4.048444,-6.306868,1,4.1676383,7.071127,-6.2671914,3
train,2013-10-27,-15.535922,-4.035673,-6.3299856,1,4.094205,7.0753136,-6.237529,3
train,2013-11-03,-15.410578,-4.0105724,-6.3366942,1,4.14013,6.865447,-6.090937,3
train,2013-11-10,-15.301207,-3.9747286,-6.341088,1,4.12567,6.983302,-6.1418767,3
train,2013-11-17,-15.152661,-3.9376287,-6.4040327,1,3.9940073,6.9596486,-6.156121,3
train,2013-11-24,-14.98974,-3.9254198,-6.472958,1,4.024749,6.636581,-5.786091,3
train,2013-12-01,-14.80273,-3.9600897,-6.5600376,1,3.8639789,6.718895,-5.920935,3
train,2013-12-08,-14.626803,-3.9844131,-6.6176705,1,3.9533057,6.792872,-5.814109,3
train,2013-12-15,-14.418208,-4.0261583,-6.7075095,1,3.8952916,6.515215,-5.6088033,3
train,2013-12-22,-14.162981,-4.1363697,-6.8738227,1,3.6792371,6.500793,-5.440355,3
train,2013-12-29,-13.955489,-4.2566776,-6.9901075,1,3.5183866,6.7000947,-5.8335795,3
train,2014-01-05,-13.762536,-4.3751187,-7.135628,1,3.486997,6.544207,-5.5279713,3
train,2014-01-12,-13.564977,-4.463111,-7.2680244,1,3.49404,6.752988,-5.766082,3
train,2014-01-19,-13.425542,-4.5733347,-7.4504886,1,3.4947195,6.650788,-5.5532656,3
train,2014-01-26,-13.288228,-4.680596,-7.616334,1,3.465489,6.7854586,-5.738955,3
train,2014-02-02,-13.173981,-4.759097,-7.758755,1,3.3521,6.7858925,-5.5545087,3
train,2014-02-09,-13.064857,-4.852382,-7.9236817,1,3.4526896,6.8765817,-5.6347857,3
train,2014-02-16,-12.969997,-4.961444,-7.9937034,1,3.5822306,6.938402,-5.6813793,3
train,2014-02-23,-12.882648,-5.07857,-8.045523,1,3.5379798,7.1032853,-5.6642737,3
train,2014-03-02,-12.780093,-5.232357,-8.125588,1,3.3612201,6.9838476,-5.5947776,3
train,2014-03-09,-12.718044,-5.37109,-8.122539,1,3.4836187,7.222541,-5.82688,3
train,2014-03-16,-12.64547,-5.5138264,-8.2005,1,3.419453,7.055228,-5.618221,3
train,2014-03-23,-12.55985,-5.626653,-8.279248,1,3.546027,7.3075323,-5.903282,3
train,2014-03-30,-12.4775715,-5.737941,-8.377634,1,3.4978158,7.299264,-5.685105,3
train,2014-04-06,-12.407344,-5.8498325,-8.477198,1,3.4606755,7.3577175,-5.6836123,3
train,2014-04-13,-12.363012,-5.9459434,-8.534924,1,3.4149127,7.356242,-5.7129693,3
train,2014-04-20,-12.263916,-6.015979,-8.665846,1,3.4854302,7.5156655,-5.8469033,3
train,2014-04-27,-12.178313,-6.078067,-8.790937,1,3.4434202,7.535902,-5.9334164,3
train,2014-05-04,-12.0861845,-6.1590495,-8.923473,1,3.534283,7.6139526,-5.7703414,3
train,2014-05-11,-11.995227,-6.251962,-9.03693,1,3.6084554,7.537218,-5.7557287,3
train,2014-05-18,-11.938212,-6.317174,-9.089714,1,3.6260355,7.5441303,-5.8069386,3
train,2014-05-25,-11.877612,-6.395466,-9.1547365,1,3.619731,7.7566137,-5.842687,3
train,2014-06-01,-11.787487,-6.4876595,-9.226193,1,3.6300092,7.730301,-5.884291,3
train,2014-06-08,-11.698211,-6.6038685,-9.285387,1,3.7219918,7.8957486,-6.094795,3
train,2014-06-15,-11.663079,-6.720255,-9.304343,1,3.6038294,7.8639693,-6.0333776,3
train,2014-06-22,-11.669995,-6.812521,-9.293329,1,3.654086,7.9288754,-5.9960585,3
train,2014-06-29,-11.668426,-6.8957586,-9.268585,1,3.685002,7.851566,-6.0388327,3
train,2014-07-06,-11.663111,-6.994724,-9.253723,1,3.7066839,7.884503,-6.00283,3
train,2014-07-13,-11.671874,-7.0772533,-9.199023,1,3.7029974,7.914602,-6.225982,3
train,2014-07-20,-11.688149,-7.1200113,-9.095976,1,3.7117033,7.8610044,-5.9774346,3
train,2014-07-27,-11.669187,-7.1989503,-9.050711,1,3.7339234,7.86783,-6.147647,3
train,2014-08-03,-11.69098,-7.2686586,-8.92874,1,3.6299872,7.8165197,-6.063305,3
train,2014-08-10,-11.713616,-7.3123245,-8.797038,1,3.636834,7.875067,-6.238978,3
train,2014-08-17,-11.677141,-7.3816032,-8.785864,1,3.5490444,7.826051,-6.206413,3
train,2014-08-24,-11.637145,-7.47569,-8.795558,1,3.6656628,7.9352927,-6.294172,3
train,2014-08-31,-11.593865,-7.5649376,-8.803015,1,3.7598774,7.9165235,-6.241872,3
train,2014-09-07,-11.5468,-7.662367,-8.814918,1,3.7537856,7.91295,-6.3001018,3
train,2014-09-14,-11.517995,-7.7556143,-8.799377,1,3.707629,7.9387383,-6.4707055,3
train,2014-09-21,-11.493543,-7.823315,-8.755497,1,3.5965452,7.9468265,-6.39836,3
train,2014-09-28,-11.49969,-7.895253,-8.653083,1,3.5529234,7.934939,-6.484626,3
train,2014-10-05,-11.514296,-7.947407,-8.568743,1,3.589282,7.823182,-6.2936544,3
train,2014-10-12,-11.523064,-8.019832,-8.498111,1,3.5227451,7.7809534,-6.334291,3
train,2014-10-19,-11.603079,-8.053725,-8.458279,1,3.607027,7.821838,-6.32895,3
train,2014-10-26,-11.657538,-8.109748,-8.498917,1,3.763892,7.917792,-6.458858,3
train,2014-11-02,-11.709004,-8.185744,-8.538562,1,3.7158375,7.8498836,-6.3762226,3
train,2014-11-09,-11.721828,-8.285638,-8.610244,1,3.833971,8.016,-6.448158,3
train,2014-11-16,-11.772503,-8.375434,-8.649268,1,3.837065,7.908281,-6.343025,3
train,2014-11-23,-11.840244,-8.456265,-8.666228,1,3.8229172,7.9565425,-6.4932756,3
train,2014-11-30,-11.913028,-8.529899,-8.688948,1,3.8126066,7.9803653,-6.4624915,3
val,2015-05-31,-13.492546,-8.080565,-7.8745904,1,4.0796113,8.065267,-7.40816,3
val,2015-06-07,-13.539548,-7.944953,-7.811991,1,4.0708623,7.868297,-6.854917,3
val,2015-06-14,-13.499586,-7.890998,-7.8195972,1,3.9732068,7.8694816,-6.8541203,3
